偞	1
佩	2038
佬	17
佯	13
佐	570
佑	164
体	42368
何	10982
佗	19
佘	15
余	7352
佚	15
佛	1304
健	8241
佝	7
佞	3
佟	51
伛	2
偻	8
佃	10
但	20277
位	30060
偷	710
偶	529
储	2179
伞	282
祷	57
祶	1
祺	102
祸	368
祠	130
祧	1
祥	2098
票	5288
祯	38
祭	192
祓	1
祐	8
祗	3
祖	5530
祛	56
祚	28
祟	29
神	21530
祝	3315
祜	17
祁	202
祀	41
祉	19
祈	112
祎	2
曹	1427
曼	1757
曾	7102
替	1190
曰	270
曲	3936
曳	43
更	18672
曷	1
汨	32
曦	106
曙	262
曛	1
曜	12
曝	185
鰛	2
曃	1
０	208511
１	221622
２	99660
３	61793
４	54031
５	103082
６	88668
７	42414
８	45510
９	159587
：	41879
；	32821
＜	2
＝	32
＞	6
？	10181
！	7486
＂	2
＃	10
％	16281
＆	36
＇	25
（	39699
）	39687
＊	40289
＋	167
，	979068
－	811
．	23485
／	46850
Ｐ	598
Ｑ	50
Ｒ	261
Ｓ	825
Ｔ	734
Ｕ	111
Ｖ	382
Ｗ	168
Ｘ	195
Ｙ	82
Ｚ	58
［	27
＼	7
］	27
＿	35
＠	3
Ａ	1731
Ｂ	1103
Ｃ	1535
Ｄ	764
Ｅ	571
Ｆ	240
Ｇ	319
Ｈ	203
Ｉ	794
Ｊ	122
Ｋ	348
Ｌ	299
Ｍ	574
Ｎ	479
Ｏ	731
铺	1255
铸	473
瘀	4
瘁	75
铳	3
铲	164
铱	3
铰	3
铷	1
银	7465
铵	83
铩	4
铨	193
铯	5
铮	241
铭	745
铬	20
铣	14
铢	76
铡	9
瘟	57
瘘	9
瘙	2
铤	25
铛	12
瘦	267
铘	3
瘠	96
铝	303
铜	1076
铒	3
铐	27
瘩	66
瘪	15
瘫	269
瘴	8
铊	2
铉	77
铎	122
铍	1
瘳	1
铃	378
铂	8
瘾	111
铀	54
瘸	16
铆	19
铅	242
铄	26
賺	1
强	35319
池	1362
弹	2132
弼	71
弱	2239
弩	27
弯	410
弭	9
弢	23
张	22750
弦	297
弧	68
弥	487
弛	67
弘	1080
纵	1341
弟	1731
隰	7
弓	101
弑	4
弗	795
引	11092
弊	444
弋	31
弈	59
式	18480
异	2424
弃	1584
开	57452
弇	1
弄	835
○	656
●	72
◢	1
俺	310
俸	15
俾	5
埕	6
埔	376
埚	1
埙	6
埘	1
域	7634
埝	5
埃	2947
埂	77
俨	54
黠	3
修	6980
俯	168
俬	11
俭	511
埋	625
俣	1
信	20596
埏	3
城	17700
俚	2
俘	188
俞	262
俟	11
保	30638
基	30784
俐	40
俑	87
俗	1440
埽	1
埼	8
俊	1506
埠	235
俎	15
俏	169
埫	4
促	8677
俄	7922
俅	1
黾	1
|	12090
漩	31
漫	1552
漪	43
漯	39
漠	1092
漾	96
漱	26
漳	315
漶	3
漉	33
漏	865
漂	492
漆	233
漙	1
漓	162
漕	13
演	9416
萹	2
萸	4
落	9424
萼	5
萱	30
萨	3255
萧	376
萦	57
营	13900
萤	22
萘	4
萝	138
萜	2
个	87044
萋	16
萏	1
萎	187
萍	620
萌	198
萃	162
萁	2
萄	527
鶫	1
瞅	48
晃	161
晁	35
晋	1122
晏	53
晌	19
晒	173
晓	3097
晖	203
晗	10
晔	40
晕	120
晚	5342
晞	14
晟	17
瞒	162
晦	25
晤	1086
晨	1265
普	7880
景	7621
晬	1
晰	411
面	42680
晶	580
晴	996
智	3048
晾	31
扳	147
首	16788
扶	4902
称	7392
秽	177
秸	117
移	3641
香	11659
秤	218
秧	337
秦	1378
秣	16
秭	21
积	14737
秩	1700
秫	2
秕	1
惫	88
科	37633
秒	1081
租	1863
瞥	54
秘	3626
静	2064
秆	149
私	3697
秀	5173
秃	131
种	34088
扦	5
秉	336
秋	2641
执	7913
庾	1
庸	357
庹	6
庵	79
庶	55
康	6474
庭	5277
扫	1374
庥	11
度	29885
座	7004
庠	8
府	22885
庞	559
废	1503
庙	714
庚	232
应	25046
底	5418
庖	11
店	4157
庐	184
庑	3
库	4110
序	4050
	1
床	1262
庋	1
庄	3202
庆	4652
庇	87
庀	1
扎	3193
鹑	3
氇	2
氏	1020
气	13143
邻	1802
皎	29
皋	21
皈	8
皆	516
皇	1019
的	732293
皂	58
鑫	364
皙	7
皖	224
皓	67
皑	85
皮	2002
皪	1
邴	2
鑑	14
皿	20
皴	8
皱	101
赤	1060
赦	58
赧	2
赠	1565
赡	105
赢	1359
赣	448
赭	8
赯	1
赫	1981
赴	1867
赵	3448
赶	2338
起	32405
走	12734
赳	26
资	37133
赅	27
赁	324
赂	264
赃	246
i	1
赎	22
赏	1822
赈	105
赉	3
赊	56
赋	678
赔	1151
赖	1028
赐	94
赓	69
赝	8
赞	4275
赟	1
赘	12
氯	94
赚	545
赛	17644
梳	115
械	1779
梶	19
梵	17
梢	50
梧	95
梦	1473
梨	246
梯	597
梭	189
梓	125
梗	77
水	33609
梁	2260
梆	19
梅	2633
梏	8
邝	16
蒽	2
蒿	18
蒸	278
蒺	7
蒲	170
蒯	1
蒡	11
蒜	173
蒙	3216
蒗	4
永	4817
蒎	1
蒋	1263
蒂	1021
姚	433
姘	1
姑	897
?	19
乾	354
坑	525
坐	2521
坝	674
坜	1
坟	327
坞	60
买	4827
乱	3473
坛	2017
乳	371
均	7942
址	758
坂	124
坍	75
坌	2
坏	2357
坎	615
习	9734
乡	13827
坊	473
乜	3
九	12616
坷	147
也	38108
乘	2550
乙	601
坳	53
乔	2761
乖	49
乐	10365
坻	36
乓	644
乌	3541
坤	452
乎	3029
乏	1733
坡	2127
坠	194
之	39544
坭	1
久	5383
坯	80
坨	22
坪	440
	1
硼	12
硷	2
澐	7
确	13540
硬	2587
硫	123
硩	3
硝	141
硚	4
硗	2
硕	748
硒	55
硌	10
硅	115
硃	3
础	8466
歙	5
麒	34
鴯	1
歃	10
柄	47
柏	820
柈	1
柔	519
某	4288
柑	129
柒	2
染	3674
柜	607
柞	25
柘	24
柚	106
查	14159
柠	6
柢	6
柬	445
柯	465
柩	8
柴	734
柱	1471
柳	1075
柽	1
柿	143
焐	1
焕	581
焖	4
焗	1
焘	133
焙	9
焚	199
焜	7
氓	178
焉	60
焊	228
焰	198
焱	37
然	21269
焦	1014
焯	5
闇	1
路	23229
跬	4
跪	97
跨	2843
跤	150
跣	3
麸	13
跺	15
跻	194
跸	1
跹	9
跷	26
践	4215
跳	1473
跎	5
跌	647
麻	1314
跋	180
闯	602
问	38354
闭	2021
闫	2
跃	2266
闩	1
门	23973
闷	169
跟	1593
闵	39
间	26328
跚	40
闲	991
闱	1
闰	17
闿	2
闾	21
闽	263
闼	1
闻	13538
闺	54
闹	949
跑	2078
帆	387
帅	424
市	63979
布	13085
币	3480
帏	1
希	9780
师	9355
帖	52
帕	934
帐	1783
帜	657
帝	1100
帚	27
帛	12
帘	140
帙	13
带	12510
帧	105
帮	5236
席	15591
	1
非	13651
帷	351
帼	93
帽	486
帻	3
常	18212
回	14007
四	19768
囚	77
囗	2
囔	10
采	11341
囍	1
囊	365
囿	38
图	18324
国	270996
固	3586
囹	11
囵	10
围	7122
囱	36
困	10864
园	5091
囫	10
囤	17
团	23107
囡	17
因	20040
偏	1699
佺	6
做	15711
佥	1
蔗	86
蔓	338
蔑	58
蔟	1
蔚	226
蔡	775
偕	27
蔬	1340
蔫	6
蔷	10
怦	30
蔽	159
蔼	43
蔻	6
蔺	16
蔸	16
偬	7
仆	752
仇	228
样	16263
仅	10770
仃	39
什	6384
仁	1933
从	34377
格	14762
栿	1
仍	5612
根	12868
介	5689
栻	3
仉	15
他	70027
仗	485
仔	587
仕	159
校	12043
仓	751
仑	217
仞	13
仟	14
仝	14
栩	138
付	2834
仙	560
令	6829
以	77337
树	6490
代	37628
栓	67
仡	6
们	68599
仪	3271
仫	2
仨	9
件	18813
价	13555
标	17297
仵	4
仲	818
栀	3
仰	682
仿	855
栏	1092
份	5834
栉	64
任	29230
栋	528
偿	1916
低	6843
住	8902
骰	2
磅	135
骷	4
骸	91
磋	808
磊	530
骼	20
骠	1
骡	31
骢	4
骤	592
磔	1
骧	27
骨	2138
骐	6
骑	631
骓	1
骗	888
磨	959
骚	203
骛	17
骜	10
骝	13
骞	25
骁	23
骂	205
骄	432
骅	76
磷	263
骇	45
骈	5
骊	16
磺	6
验	9784
骎	2
骏	123
李	20208
杏	262
杈	26
杉	274
杆	640
杂	3435
权	16720
杀	2044
杞	43
束	4632
杜	2089
杖	78
杓	3
材	4631
村	24030
杯	2471
杭	908
杨	4929
杩	3
来	74023
杠	226
条	19543
松	3199
板	2324
杼	37
杷	5
杵	14
杲	8
杳	27
杰	3025
C	1
	1
⑦	9
⑧	6
⑤	18
⑥	12
③	39
④	22
①	67
②	49
嶂	42
⑨	5
⑩	3
⑶	8
嶙	23
⑴	3
⑵	2
嶝	7
⑾	2
⑿	1
嶒	2
嶓	1
⑺	1
⑻	1
⑸	1
⑹	2
嶷	9
	1
	3
妗	1
	2
熘	3
熙	280
熟	2102
熔	138
熊	791
熏	221
熄	88
熺	13
熹	32
熨	28
熬	199
熠	113
镉	14
镊	3
镍	88
镌	69
镏	6
俦	1
镁	48
镀	79
镂	20
镅	8
镇	9031
镆	3
詠	10
镘	2
镛	33
镚	1
镜	1162
镞	2
镑	175
镐	224
镓	3
镒	2
镕	774
镔	1
镗	4
镖	25
镫	3
镭	69
镯	5
镡	1
镠	22
镣	11
镢	11
镦	1
长	59405
詈	1
镰	55
镳	8
镴	1
镶	125
榻	144
榷	36
榴	63
榭	33
榫	5
榨	86
榧	2
	2
榜	1129
榛	7
榘	2
榖	6
榕	95
榔	38
	2
妫	1
榉	2
榈	27
榆	100
榄	121
概	2057
	2
妯	10
	1
	1
噢	11
噤	5
噩	49
器	5877
噫	1
噪	398
噬	50
噱	17
噶	12
噹	2
噼	14
噌	8
噎	14
噔	7
噗	1
噙	34
噘	2
噜	24
0	826
薏	2
薅	1
薄	1525
薇	65
薛	560
薜	1
薪	332
薯	187
薮	6
薤	2
薹	29
薰	98
癜	5
霞	1174
筋	299
等	43646
筏	46
筛	174
筚	12
筝	133
筜	1
筒	221
筑	3349
筐	86
策	11634
答	3003
筮	14
筠	17
筹	4060
签	4933
筼	1
筲	2
筱	18
筷	52
筵	10
惑	561
惕	255
惘	32
惚	16
惜	1010
惟	127
情	25641
惆	14
百	13974
惊	1827
惋	48
	1
惰	27
想	20414
惴	10
惶	88
惹	91
惺	13
惠	2065
惦	82
惧	214
惨	448
惩	839
霉	189
惬	24
惭	33
惮	23
惯	1159
瀚	83
瀛	89
瀑	183
瀍	1
瀣	7
鋕	1
鋆	2
侥	54
倜	22
鋩	3
汊	15
倘	165
遮	222
侯	748
倒	2508
侨	993
遥	887
崐	12
崑	26
崖	282
崔	661
崚	2
崛	446
侗	95
崂	22
崃	2
崀	1
崆	4
崇	1770
侑	1
崎	191
崴	96
	2
崽	15
依	9034
崧	4
崤	4
崩	169
崮	16
崭	455
嗫	9
汪	976
嗨	19
嗯	8
嗬	14
嗣	29
嗡	37
嗦	17
嗥	2
嗤	9
郁	703
嗽	37
嗲	6
嗷	16
嗍	2
嗅	25
嗄	5
嗟	7
嗞	6
嗝	2
嗜	39
嗓	107
嗒	28
嗑	11
嗖	14
嗔	10
遆	1
遗	2454
遑	11
汴	7
舒	789
舔	8
舛	2
舟	507
舞	5010
舜	72
舀	14
舆	1480
舅	171
舄	1
舍	1593
舌	194
舱	185
舰	837
舷	93
舶	292
舵	41
船	2794
舸	114
舢	16
颙	4
舫	44
航	5807
舨	2
般	2900
椁	1
椅	372
植	3680
椎	62
椐	2
椒	209
椟	2
椤	1
椪	1
椭	25
椰	247
椴	2
椹	2
椽	19
椿	80
範	6
篇	2730
篆	84
篁	8
篝	34
篙	9
篑	11
篓	39
篮	1795
篪	18
篥	1
篦	3
篡	69
篠	1
篼	3
篾	7
篷	207
篱	59
恚	2
恙	39
恒	1243
恓	2
恐	1596
恕	59
恋	423
恍	69
恃	32
恁	4
恺	26
恻	12
恸	15
恹	2
恿	23
恼	219
恽	9
恳	329
恰	873
恶	2188
恪	187
恫	9
恨	250
恩	2558
息	8426
恬	66
恭	194
恢	2622
恣	35
恤	96
鹂	10
撩	30
寂	349
寇	132
密	5590
寅	161
寄	1119
鹈	2
寓	342
寒	1392
寐	59
撬	41
察	8293
寞	165
寝	96
	1
寡	270
	1
寥	160
寨	913
寮	4
寰	95
	1
寻	2309
寺	671
对	74384
寸	385
寿	925
导	30775
撺	1
撸	2
4	313
岔	59
岖	62
岗	3912
岐	219
岑	42
	2
鹤	378
岜	1
岘	9
岙	4
岚	937
岛	3969
岁	5714
岂	243
岌	37
岷	100
岱	150
岳	679
岿	7
岸	4099
岢	5
岣	2
岬	4
岭	1165
岩	1250
岫	33
撕	121
饔	1
鮀	2
炤	1
炮	1173
炯	235
炬	263
炭	1205
炫	72
炷	5
炳	473
炼	1611
炽	143
炻	1
炸	1573
点	25775
炀	5
炎	932
炊	100
炉	628
炖	27
炔	10
炕	108
炒	256
炜	94
炝	1
炘	8
炙	61
譬	87
警	7883
饼	239
鉴	2061
鉷	1
铿	54
饶	273
链	272
饩	1
饬	9
掀	379
檄	1
檞	1
檐	64
檩	7
檬	7
檻	1
瘗	2
瘝	1
铠	5
铧	14
瘛	1
啭	7
瘤	245
啮	17
碏	5
啪	41
啥	390
啤	358
啧	32
啦	288
啡	193
铙	1
啼	71
啾	18
啸	162
啻	18
啵	1
铟	3
啷	4
啶	1
啰	17
啉	10
瘢	2
啊	844
啄	35
商	18296
啁	5
啃	129
啜	12
啕	3
啖	8
啐	1
铖	2
铋	4
三	32558
孀	21
铌	14
	3
孕	316
孔	1854
字	7219
孖	2
孑	17
子	34632
孓	1
孝	753
孜	363
孟	1276
孙	3969
存	9099
孛	2
孚	171
孤	1079
学	66081
季	3219
孢	15
孬	6
孮	8
孩	5019
孪	19
孵	73
	1
↑	2
孱	11
孰	75
孳	15
孽	15
孺	72
芗	25
芒	256
芝	398
芜	218
芙	108
芘	1
芄	3
芃	2
节	11643
芍	6
芎	1
芋	24
芊	22
芴	2
芷	15
花	9831
芳	1217
芽	195
芾	12
芹	130
芸	99
芥	25
芤	1
芦	332
芭	294
芬	1007
芯	208
芮	33
芨	2
芫	4
芪	17
逵	22
逸	329
涟	55
涝	420
涛	1691
穗	186
穑	5
穆	1801
穷	1969
究	13059
穴	128
穰	1
穿	2068
涓	43
空	9108
穹	56
涯	380
碜	12
鬃	4
懑	10
懒	124
懈	934
鬓	38
懊	21
懋	34
鬟	3
富	11013
懂	1054
涪	70
懿	21
涩	147
懵	15
涧	71
逛	145
懦	24
鬻	5
猩	36
猪	1267
猫	345
猬	4
献	8522
逞	76
猢	1
猥	11
猾	17
猿	27
涠	3
猴	176
猷	14
涿	62
猎	327
猁	1
猄	1
猇	1
猛	1067
猜	260
猝	29
猞	1
猕	22
猖	155
猗	32
鏖	59
涸	44
鏐	1
液	817
	1
	1
尝	732
尚	3403
尘	547
尖	700
	5
尔	16941
尕	25
少	18588
小	33143
尊	2664
尉	395
将	34020
射	2251
封	3067
尾	762
尿	349
尼	7537
尽	6861
尺	466
尻	1
尸	189
尹	623
尴	131
	2
	1
就	43424
尬	131
尪	3
尧	165
尤	2653
尢	1
8	170
哲	1306
哽	51
哼	41
哺	143
哧	5
哦	60
哥	3462
哮	83
哭	502
哪	2277
哩	114
哨	445
哗	178
哔	1
哒	6
哑	135
哐	3
哟	50
哞	4
哝	6
哙	1
哇	76
哆	11
哄	208
哂	4
品	31243
哀	386
哏	2
哎	43
响	8751
哌	3
哉	77
哈	5432
识	13250
评	9962
诅	5
诂	6
诃	24
诀	111
证	12687
诎	1
诏	72
诌	3
词	2223
诊	939
诋	31
诈	464
诉	4332
诖	1
诗	3552
试	5604
诒	7
	2
译	817
诞	1178
诟	3
话	15038
诚	2671
诛	6
诘	16
诙	54
详	680
诧	33
诤	62
该	13313
询	1603
诣	82
诠	52
诡	25
诮	2
误	2420
诬	80
语	4939
诫	204
诨	8
诩	20
诶	1
请	6968
说	46529
诵	193
诲	68
诰	30
诱	543
课	3173
诿	66
诼	3
诽	21
诺	3666
读	7401
诸	1607
诹	5
	3
茜	46
茗	29
茕	2
茔	7
茑	1
茏	37
茎	30
茌	30
茉	17
茆	4
茅	690
茄	79
范	10243
茂	1059
茁	64
茀	2
茹	123
茸	38
茶	1385
茵	176
茴	4
茱	2
茯	6
茭	3
茬	146
茫	467
茨	482
茧	186
紊	47
素	9266
索	4733
紧	7693
紫	480
累	2715
樎	1
樊	303
樟	117
樑	16
樯	6
樨	6
横	1516
模	8723
樽	7
樾	3
樵	40
樱	107
站	7408
竟	2175
竞	6223
竑	1
竖	192
立	32965
竹	1355
竺	42
竽	8
竿	117
競	1
竫	1
竭	428
端	2363
章	6046
竣	415
童	4652
颈	167
慧	1013
颊	34
颌	6
颍	40
颏	1
颀	6
颁	1613
颂	605
预	6674
颅	83
慨	721
颇	1057
题	32460
慷	178
慵	6
颜	568
额	5318
慰	1586
颟	1
颐	83
频	1249
颓	49
颔	11
颖	669
颗	833
慎	729
颢	7
颤	180
慈	381
颧	3
慕	648
慓	2
慑	161
嫌	707
嫉	28
嫂	292
嫁	423
	1
嫚	1
嫖	60
嫔	4
	12
℃	759
嫦	4
	1
嫣	17
嫡	16
	1
嫱	2
厢	297
厥	28
厦	1372
厨	199
厩	5
厮	59
涫	1
去	25575
县	18713
厂	12922
厄	389
厅	3251
历	14205
厉	1093
压	3601
厌	220
厕	324
厘	368
厚	2570
厝	11
原	18960
埗	2
俳	15
俱	1119
俶	2
俪	5
俩	481
行	85494
衍	252
血	3574
衄	1
衅	97
衙	50
衔	428
街	3515
表	36763
衩	6
衫	363
衬	358
衮	11
衡	2283
衢	59
衣	2371
衤	1
补	3769
衾	1
衿	1
衰	603
衲	4
衷	923
埴	1
培	8397
玲	502
现	51967
埸	1
玶	2
玷	29
玺	51
玻	656
玠	3
玥	27
玫	117
玩	1159
玮	103
环	13911
玒	8
玑	8
玖	11
玕	1
玛	800
玙	1
玟	1
率	11033
玄	133
王	16001
玉	3624
鍪	1
埭	4
鍙	1
綮	3
綦	15
殖	1510
殓	5
殒	3
殚	38
殇	7
殆	35
殄	3
殃	50
殁	10
殍	6
残	2855
殊	2136
殉	85
殷	464
段	8699
殴	158
殿	454
挝	367
殡	200
呻	35
命	13181
呼	3899
呱	40
味	2657
呲	1
呵	308
呷	19
呶	3
周	11472
呢	2333
呙	3
员	45521
呛	25
呜	35
呐	122
呓	4
呕	149
呗	20
呈	1119
呋	6
告	11520
呍	2
呀	376
呆	345
€	1
婕	7
	1
	1
	2
婚	1259
	1
	2
婀	11
	1
	1
婇	1
婆	558
婉	140
	4
	2
婵	5
婴	294
婷	65
婶	62
婺	10
婿	46
	1
婢	5
	1
婪	21
莠	27
莨	9
莫	3122
莪	3
莱	1708
莳	4
莲	751
莴	4
获	10901
莹	140
莸	2
莺	71
莽	123
莼	2
莅	18
莆	41
莉	397
莎	286
莓	64
莒	42
莘	92
莜	2
莞	170
畦	34
略	6321
番	1487
畲	26
畴	221
畹	10
畸	88
畿	11
畅	1110
畋	2
畈	13
畏	459
界	24785
畔	357
畛	1
留	5594
畜	1314
拨	1210
择	2915
括	4526
拭	44
拮	45
拯	126
拢	185
拣	124
拥	3775
拦	341
拧	58
拼	512
拽	30
拾	347
拿	4058
拱	177
拳	529
拴	58
拶	3
拷	48
拈	19
拉	18249
拌	67
拍	2570
拎	67
拏	3
拂	134
拃	2
拄	62
担	7269
拆	809
拇	74
拘	406
拙	82
拚	703
招	3708
拜	1325
拟	775
拐	274
頫	2
拒	1480
拓	2220
拔	1658
拖	1257
拗	24
爵	73
父	2735
爷	690
爱	10104
爽	274
爿	13
爸	779
爹	68
爻	17
爬	463
爨	13
爪	44
爝	1
爆	1695
郫	2
部	78518
泄	331
泅	10
郭	1743
郢	3
郡	96
郧	13
郦	6
泓	167
泔	4
法	56545
都	30195
泗	99
泛	3280
泞	85
郴	30
泠	26
泡	423
波	8325
泣	218
郏	8
郎	883
注	7689
泪	1164
郇	5
郅	78
泯	38
泰	3157
泱	54
泳	1340
泵	180
郝	245
郜	21
郓	8
郑	2504
泻	170
郗	15
泽	10633
泾	50
ぷ	1
ぢ	1
ぞ	1
ぁ	1
匪	233
匮	116
匣	56
匠	212
匡	169
区	44931
医	9962
S	1
匹	745
匾	189
匿	113
匋	4
匈	388
匏	39
匍	21
匀	76
匆	540
包	9570
匙	175
匝	30
匐	20
化	50873
北	36812
匕	27
裔	204
裕	1325
裘	37
裙	102
裟	5
裂	1353
益	16041
裆	7
装	9431
裉	1
裎	1
揄	7
裰	1
裱	52
盏	115
裴	136
裸	128
裹	191
裾	5
裢	2
裤	210
裨	37
钳	29
盅	13
钩	503
扩	5398
钮	124
耧	7
耦	6
耻	216
监	7446
耸	225
耿	235
耽	109
钡	8
耳	1739
耱	1
耷	6
耶	1626
耋	30
盒	364
耍	112
而	35716
考	8684
老	18389
耀	1021
耆	18
者	54491
耄	30
耙	28
耘	206
钦	1618
耜	9
耒	30
盖	2005
耗	1084
耕	2774
盯	207
钟	3050
簌	18
簋	1
簇	155
簃	1
盹	18
簪	4
钉	174
簧	35
簠	7
簿	193
簸	55
钍	2
黄	8105
钏	4
黏	6
黎	3305
黍	14
黑	6375
黔	399
黛	69
默	1580
黝	44
黜	10
欹	2
欸	1
欺	554
黧	4
黥	1
款	8878
黩	1
欲	817
黯	38
钅	4
次	32697
欠	1233
欣	1676
欢	5698
欤	3
欧	8659
痤	2
痣	5
痢	20
痨	3
痫	27
痪	153
痴	223
痱	4
痰	71
痼	25
痿	2
痹	112
病	8233
症	942
痂	8
痍	13
痉	17
痈	8
痊	38
痕	234
痔	9
痖	1
痒	88
痞	40
痘	7
痛	1594
馔	1
馕	11
扰	1024
馗	45
馐	3
馑	4
馒	61
馓	2
扺	1
批	11994
找	4345
承	8291
扼	114
馄	28
馅	24
馆	6100
馀	4
馁	46
扪	12
馍	24
馏	17
馈	184
扯	196
扬	5607
馋	26
扒	93
打	14083
扑	646
扔	279
馼	1
扛	168
托	4235
馥	15
所	28902
扁	83
扇	280
手	19834
扈	85
扉	45
馨	254
才	13474
‰	123
′	3
姝	15
姜	1312
姓	2001
姒	2
※	49
姐	1003
姗	40
委	38319
始	10194
姊	46
	2
…	8517
	1
姆	1843
	1
姻	326
姹	22
姿	694
—	23088
’	2635
‘	1752
”	118421
“	118667
姨	120
姬	143
姣	19
	1
姥	55
ド	1
テ	2
ダ	1
劭	4
扭	972
动	54083
助	10674
努	7986
劫	815
加	53913
务	39856
劣	1535
劾	21
势	14286
劻	2
励	3584
劲	1653
劳	8370
劈	119
劝	600
办	23311
功	9470
力	51507
踅	4
踊	248
踉	4
踏	1069
踌	20
踔	2
踟	4
踞	60
踝	9
踢	358
踪	587
踩	152
踮	5
踱	19
踶	1
踵	89
踹	5
踽	10
混	1468
深	18972
襟	141
襄	251
襁	8
西	27627
襦	13
黢	1
犸	2
犹	1037
状	4860
犷	64
犯	6396
犬	126
犟	22
犒	5
犏	2
犍	8
犊	44
犋	1
犇	1
犄	6
犀	46
犁	141
遭	2086
鸪	5
汉	4984
遨	30
求	19653
汀	82
汁	234
汇	4307
遣	375
遢	2
遽	6
汛	538
避	1818
汞	50
江	23104
汝	566
遵	1808
遴	28
汐	16
汗	1391
汕	355
遍	3287
遏	516
汩	41
遄	2
遇	4040
污	3246
遁	22
汤	628
遂	284
汹	115
汾	84
遛	13
汽	4233
汲	187
汰	516
汶	34
遐	126
道	30986
遒	33
粗	1167
粕	61
粒	394
粑	13
粟	61
粝	4
粛	1
粘	185
粉	946
粲	18
粳	7
粱	67
精	23859
粼	44
粽	14
粹	312
粤	253
粥	63
粢	1
粮	7284
粪	217
鹅	400
鹄	32
鹃	69
撤	1358
鹍	5
鹏	5138
鹉	10
撮	39
播	4315
鹊	36
鹕	1
鹗	4
撰	536
撷	57
撵	22
鹜	11
鹞	6
鹘	3
撼	291
撂	89
鹧	5
鹦	13
撇	57
撅	2
鹢	1
鹭	58
鹬	2
鹮	7
鹩	1
鹫	10
鸷	3
撒	1011
撑	637
鹰	311
鹳	5
鹿	388
鹾	2
撞	596
胱	6
盔	36
W	2
×	292
é	2
ì	1
á	2
à	2
ú	1
ù	1
ü	2
ó	2
ò	3
÷	1
	1
奘	26
	1
奚	59
奕	100
奔	1767
套	3971
奖	8079
契	500
	2
	6
奏	1321
奎	512
奉	2818
奈	480
奋	5625
奄	50
奇	4175
	3
奂	5
好	41600
她	8989
奸	195
	1
奴	279
奶	1095
	1
女	12416
	1
奭	1
	2
	1
	1
奥	6554
	1
奠	773
奢	183
肯	2246
肮	24
肩	879
肫	1
肪	73
肥	2785
肤	249
股	3813
肠	424
肢	174
肽	22
肿	362
肾	116
肺	303
肴	61
肷	1
育	27110
肌	189
肉	2238
肋	14
肄	16
肇	356
肆	291
肃	1670
肝	435
肟	1
肘	52
肛	6
肚	213
肖	955
肓	1
躅	2
躇	20
躁	203
躏	35
躬	230
躯	177
身	13786
躲	210
躺	230
雨	3908
啬	14
瑣	1
瑾	116
瑷	3
瑶	367
挣	375
瑰	219
瑄	1
瑁	1
雾	420
瑟	174
瑞	4008
瑜	135
瑛	82
瑚	19
瑙	111
瑗	6
瑕	47
援	3060
揶	7
揽	417
揿	5
揸	1
雁	464
餐	1368
挚	364
揠	1
握	3036
揣	95
揭	1408
揩	14
揪	48
揖	6
提	35462
雅	1730
插	643
挞	43
餮	3
揆	2
揍	6
揎	1
描	920
揉	35
挖	1305
雒	2
淌	136
淋	270
淄	258
淅	57
淆	48
淇	79
淀	283
淝	5
淞	35
淘	503
淙	32
淛	2
淖	26
淑	490
淬	14
淮	1003
金	27643
淫	299
淤	202
淦	20
釜	62
淠	14
淡	1188
n	1
淼	31
淹	249
添	1014
量	24336
野	2231
重	54783
里	32767
释	1372
釉	39
淳	163
制	43224
刷	652
到	76510
刿	10
刽	3
刺	844
刻	4557
券	1446
刹	233
判	5464
删	124
刮	284
别	18138
刨	53
利	41961
刖	2
列	12919
划	12509
刑	2549
初	7198
刚	4899
创	16735
刘	9956
则	11352
分	47183
切	11319
刂	5
刃	120
刀	1037
刁	68
刎	3
刍	12
刊	5026
刈	1
觞	8
角	3556
觐	5
觑	14
觎	7
觊	7
览	2446
觉	4429
视	15825
觇	3
规	21650
觅	155
观	18010
见	17441
觳	1
觫	1
触	1583
觥	7
解	24704
脱	3480
脾	104
脸	1190
脥	1
脯	50
脩	1
脖	94
脔	2
脓	41
脒	1
脑	4422
脐	73
脚	1949
脘	1
脆	345
脂	243
脏	723
脍	41
脊	296
脉	738
	1
缘	912
缙	4
缚	140
缛	3
缜	38
缝	382
缟	4
缑	2
缓	1786
缔	609
缕	182
编	5084
缈	14
缉	294
缎	51
缏	1
缀	122
缁	4
缂	3
缃	3
缄	17
缅	648
缆	410
缇	3
缸	125
缺	3982
缻	1
缰	24
缱	4
缴	1078
缵	3
缶	1
缨	52
缩	1748
缪	130
缫	28
缭	72
缮	55
缠	197
缡	2
缣	2
缤	91
缥	9
缦	1
搡	13
搭	705
搬	901
搪	31
携	764
搅	88
搁	125
搀	80
搂	36
搏	1007
搔	13
搐	5
搓	52
搜	413
搞	6061
瓴	30
瓷	416
瓶	560
瓣	84
瓢	63
瓤	5
瓦	3293
瓯	42
瓮	15
瓒	1
瓘	1
瓜	973
捺	30
捻	8
隧	429
捶	18
捷	1110
捱	1
据	20277
捯	1
捭	8
隶	261
捧	424
换	4512
隽	54
难	16734
捡	143
捞	316
损	4683
隅	63
隆	2014
隈	1
捕	1291
隍	11
捐	2692
随	6676
隐	862
捏	84
捍	229
隔	909
捋	3
捉	277
捆	134
隙	140
捅	53
